tournamentName,tournamentDate,gameNumber,blackPlayerName,blackPlayerRank,whitePlayerName,whitePlayerRank,result,resultDetail,transcript,comment
Championnat de France,2014/01/01,26,Delaunay Arnaud,,Andriani Bintsa,,A,,f5d6c4d3c5f4e3f3c2c6e6d2g4g3f6e7f2e2c3h5d1e1h4b6h6b5b4g6h7h3h2g5a5a6b3a4a3a2f7f8d8e8g8d7c8c7b8c1b2b1f1g1a1b7h1g2a8a7g7h8,
Championnat de France,2014/01/01,27,Delaunay Arnaud,,Andriani Sandry,,A,,f5f6e6f4g6d6c6f7g3f3c5c4e7e8c3c7g5g4d7h4f8c8d8b5h3b4h5g8e2c2e3f2d3b6f1g2b3a4c1e1d1h6a6b2h7a5d2g1a3a1b1a2a7a8b8b7h8h2h1g7,
Championnat de France,2014/01/01,28,Delaunay Arnaud,,Lazard Emmanuel,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5h6h4g4h3h5h7c5b4b3e3c6b5a4e8c8f2e2g3g2d2e1c2d1a5a6c1b6a3a2b2a1b1h2h1g8c7d8a7a8b8b7h8g7g1f1,
Championnat de France,2014/01/01,29,Benoit Serge,,Delaunay Arnaud,,A,,f5f6e6f4e3c5c4d7c6e2e8c8f2d2f3g4e1d3d1c2e7c3g3d6h4h3h2g5c7b4h5g6a4c1b1b5b3b6a7a6a5b2b7a3h6a8a1a2b8d8f8f7g7h8g8h7g1g2h1f1,
Championnat de France,2014/01/01,30,Delaunay Arnaud,,Bruiant Jacky,,A,,f5f6e6f4c3c4d3e2d2c6e3f3c5b4b5a4a6f2f1b6c7c1d1c2b1e7b3d8e1d7a3a2a5a7d6b2g1g2a1h2h1h3h4a8c8b7b8g3g4f7g5e8f8h6g6g8h7g7h8h5,
Championnat de France,2014/01/01,31,Cluzon Gilles,,Delaunay Arnaud,,A,,f5d6c5f4e3c6e6f7e7f6g4b5g5f8d8g6b6c4a5c3c7e8d7b4d3b3d2a3g8a7a6a4h6c2b1g7a2a1h7b2c8b7c1b8d1e2f1e1h8g1h1f2a8f3g3h2g2h3h4h5,
Championnat de France,2014/01/01,32,Avy Bernadette,,Delaunay Arnaud,,A,,f5f4c3e6d3f6g4f3g5e3d2g3e7h5h3h6g6c4b3c6c5h7c7f7f8d6d7d8g7e8c8b6a7h8b5h4g8b8b7a8g2f2f1h2a6e2g1a5h1e1d1c1b1c2b4a4a2a3b2a1,
Championnat de France,2014/01/01,33,Delaunay Arnaud,,Caplet Alain,,A,,f5d6c6f4e6d7c5b6e3f3d3c3f2e7c4g5g4g3h4h3h2b4b3f1a5a3c7c8e2e1f8g2a4b5h1g1d1a6d8f7b8b7a8a7a2d2c2b1c1b2e8f6g6h5h6g7h7h8g8a1,
Championnat de France,2014/01/01,34,Andriani Bintsa,,Levy-Abegnoli Thier,,A,,f5f6e6f4e3c5g5g3g4f3g6d3c4h6f2d2e2f7h4d7d6h5h7e7f8e1c1c6b5h3h2f1c8d8e8d1g1g7c7b3c2c3a4a2h8a6b4b6a7a8b2a1b1g8g2b8b7h1a5a3,
Championnat de France,2014/01/01,35,Andriani Sandry,,Levy-Abegnoli Thier,,A,,f5f6e6f4e3c5c4e7b5e2f2d2f3d3g5c3g4g3h4d6f1b6b3e1c1d1c2a5a6b4a4a3a2b2g2g6c6h5d7h1g1c8f8e8f7c7h6h3h2h7g7h8g8b7a8a7b8d8b1a1,
Championnat de France,2014/01/01,36,Lazard Emmanuel,,Levy-Abegnoli Thier,,A,,f5f6e6f4e3c5g5g3g4f3c4c6g6d7d3e2f2h4h5h3f1f7f8h6d6e7b5e8c7g8c8d2c2d1g2e1c1c3b3b6g1h1a5b4h2b1a3b2a1a2b7a8a7a4g7d8h8h7a6b8,
Championnat de France,2014/01/01,37,Juigner Felix,,Levy-Abegnoli Thier,,A,,f5f6e6f4g5e7f7d6d7h6c6g6g4f8d3h3f3e3e2f2g3d1h5h4g8h8g2d2h7g7g1e1c1e8f1c5b5c4c7c3b4d8c8b8b7a8b6a7c2b2b3a4a1b1a2a3a5a6h2h1,
Championnat de France,2014/01/01,38,Levy-Abegnoli Thier,,Benoit Serge,,A,,f5d6c3d3c4f4c5f6e3b5e6b4f3f7g4h3h5g3g5e2d2f2a4d1c2a3a2h6f1h4a5b1c1b2a1e1b3g1h1g2a6b6c6c7b8d8b7d7c8f8g6e7g7h8e8h7g8h2a7a8,
Championnat de France,2014/01/01,39,Levy-Abegnoli Thier,,Cluzon Gilles,,A,,f5d6c3g5e6f4f6d7e7f3e3d2g6c5c6g4f7d3h5b5c2b4h4h3c4h6b6c7e8e2d8c8g7b3a5a6a7h8h7g8f8d1b7a8b8a4g3f2f1e1c1b2g1g2h1h2a1b1a2a3,
Championnat de France,2014/01/01,40,Andriani Sandry,,Andriani Bintsa,,A,,f5d6c4d3c5b4c7f4e3f3c3c6c2d2b5d7b3e6e1b6e2a5g4d1a6f1c1b1a4f2f7e7f8e8f6d8a7g8b8g3h2h4h3g5h5g2g6b7b2h6a8h1c8g7h8h7g1a1a2a3,
Championnat de France,2014/01/01,41,Lazard Emmanuel,,Andriani Bintsa,,A,,f5d6c5f4e3c6d3f6e6d7g3c4e7c3g4g5h6h5c8f7c7h3b3e2d2d8f3e8f2b6h4h7g6b8b4h2a6f1g8b7g1h1g2f8a8e1d1c1c2b2a2b1g7a5b5a1a4h8a7a3,
Championnat de France,2014/01/01,42,Andriani Bintsa,,Juigner Felix,,A,,f5f6e6f4e3c5g5g4g6e7f3h5d3f7c3c4g3f2d6c7h4h3f1e2e1d2c6b4d1c1b1c2d7d8b3b6a5g1h1b2e8a4a1a2a3f8b5g7h7c8b8h8g8a8b7h2g2a7a6h6,
Championnat de France,2014/01/01,43,Andriani Bintsa,,Avy Jean-Pierre,,A,,f5d6c5f4e3c6e6f3d3b5c4f2c3b4e2d1g4h5h3g3f6g5b3f7f1d7a4d2c2a5e1g1c1b1a6b6e7a2c8f8e8c7g8g7h8h7h6g6a7b7h4h2g2h1a1b2a3b8a8d8,
Championnat de France,2014/01/01,44,Bruiant Jacky,,Andriani Bintsa,,A,,f5d6c3d3c2f4f6c4b5e6f3g5c7e3h5g4d2c6h4g6e7d7h6f8b6c5e8b4a3d8c8b8b3a6b7a7a5a8a4a2b2b1c1f7a1e1g7e2d1g3f1f2g2h8g8h7h3h2g1h1,
Championnat de France,2014/01/01,45,Caplet Alain,,Andriani Bintsa,,A,,f5f6d3f4g5h6g4c5e6d6d7e7e8f8b5d8g6h3h4h5c6h7g7f3f2c4g3h8g8f7b4c7c8b8b7e2d2e3g2c2c3a4b6a8a7a5a6b3a3a2b2a1b1c1d1e1f1g1h1h2,
Championnat de France,2014/01/01,46,Andriani Bintsa,,Mollet Thierry,,A,,f5f4e3f6d3c5e6f3c4e2b5c3g5b4g6c6g3a5f2e7d7c7d8f7c8g4e8h3h4h5d6f1h6h7b6g8g2g7f8a7h8h2h1g1e1d2c2c1d1b2b1b8a1b3a2a3a6b7a8a4,
Championnat de France,2014/01/01,47,Andriani Sandry,,Benoit Serge,,A,,f5d6c4d3c5f4e3c3e6f3d2c1c6b4b5c2g4a6a3a5f2h4h3h2g3e2e1b6d1f1b3h5a4a2g2g6b2h1g1g5f6f7e7e8h7h6g7h8d8c7b8d7f8g8b7c8a8a1b1a7,
Championnat de France,2014/01/01,48,Avy Jean-Pierre,,Andriani Sandry,,A,,f5d6c3d3c4f4f6g5h4e3g4f3d2h3g6g3h2e6e7d7f7c5c8e2f1h5h6f2e1b4a5a4c7c2b6a6b5d1a3a2b3g1b1g2c1a1b2b7a7a8c6b8d8e8f8h7h8g7g8,
Championnat de France,2014/01/01,49,Bruiant Jacky,,Andriani Sandry,,A,,f5d6c6f4d7g5f3e3f6c5h6g4c3d3h5f2c2e6e2e7f1d2f7b4b3e1d1c7a5d8b6h3e8f8g6c8g3a6a7b5b7h4h2c4a4b8g7c1b2a8b1g8h8h7h1g2g1a1a2a3,
Championnat de France,2014/01/01,50,Andriani Sandry,,Avy Bernadette,,A,,f5f6e6f4e3c5c4d3c3c2f3f2d2f7e2c1g3h3d1e1g1f1b1b2a1b3a4a3a2b4b5a6a5g5h5h4h2h1a7g2g4h6g6a8c6d6f8,
Championnat de France,2014/01/01,51,Delgado Marie-Louis,,Andriani Sandry,,A,,f5d6c3d3c4f4g4e3f2f3d7g3c2c6c5g5h5f6b5e6h4h6g6h3e2c8e8e7f8h7f7c7h2h1g7h8g8d8b7g2f1g1e1d1a7a8d2a6b6b8a4c1b3a2,
Championnat de France,2014/01/01,52,Andriani Sandry,,Mollet Thierry,,A,,f5d6c4d3c5f6e3f3d2c3f4g5e2g3e6b4c6d7b3c7h3f2e1c1d1c2a5f1h6a3e7g4d8f7g6h5h4g2h1h2e8h7h8g7g8f8c8b8g1b5b6a8a6b7a7a4a2b2b1,
Championnat de France,2014/01/01,53,Lazard Emmanuel,,Juigner Felix,,A,,f5f6e6f4c3d6f3c5g4g3c6c4h3f2e2d2f1c2d3e3b3b4g5e1e7f7c7d7g6h6h4b5d1c1a4a5a6a3b6a7c8e8d8f8g8g7b2h5b1g2h8h7g1h1h2a1a2b7a8b8,
Championnat de France,2014/01/01,54,Avy Jean-Pierre,,Lazard Emmanuel,,A,,f5f6e6f4g5e7f7c5d8h5g4g6f3e3h4h6h7f8c6d3b5h3h2g3d6c4d7a5f2f1e1d1e2d2b6c3a4a3b4b3c1b1c2b2e8g7g8h8a2c8c7h1a6g2g1a1b7b8a7a8,
Championnat de France,2014/01/01,55,Avy Bernadette,,Lazard Emmanuel,,A,,f5f6d3g5e6d7e7d8h5d6f7g6c7c8h6b6b7a6a5a4a7a8c5b5e3e2b8c4c6b4e8d2c1f8c3a3b3a2a1b2c2b1d1e1g7g8h8h7h4,
Championnat de France,2014/01/01,56,Delgado Marie-Louis,,Lazard Emmanuel,,A,,f5f6c4g5g6f4g4h5f7f3f2e3h4h3d3g3e6h6g2d7e7b4c3h2a4h1c8h7d6c5e8f8g8g7h8f1g1e1d1c7c6e2d8b8b7d2c1b5b6a7a5a6a3,
Championnat de France,2014/01/01,57,Caplet Alain,,Lazard Emmanuel,,A,,f5f6e6f4e3d6e7f7g5f8e8d8c4g6d7h4h5h6g7e2d3g8e1c8c7h8h7g4h3h2b7b8a8a7a6b6c6c5b5a5g3f3f2g2h1f1g1d1,
Championnat de France,2014/01/01,58,Mollet Thierry,,Lazard Emmanuel,,A,,f5f6c4g5e6d7e7d8e8f8c7c8h4d6f4g6f7e3c6b8f3b6e2c5b5a4h6g4a6g3b7f2h3d3f1a8a7a5b4a3d2d1c3e1c2g1b3g8g2h1h2h5g7h7h8b2c1b1a2a1,
Championnat de France,2014/01/01,59,Juigner Felix,,Benoit Serge,,A,,f5d6c3d3c4f4c5b3c2d2e3b4c1e2a5a3c6b5f3e1e6f2d1b1f1g1a6b6a4a7b2g4g5h6g3h3g2g6f6f7e7f8c7d7e8b8h4h1h5g7h8h7h2a1d8c8g8a2a8b7,
Championnat de France,2014/01/01,60,Juigner Felix,,Avy Jean-Pierre,,A,,f5d6c3d3c4f4f6f3e6c6c5e7d7c7e3g4e8g6f7d8f8g8h4g3h5g5c8b8h6e2d2b6b5a4h3b4b3d1a6a3c2c1f1f2g2g7e1a5a2b2b1h2g1h7a7b7a8h8a1h1,
Championnat de France,2014/01/01,61,Juigner Felix,,Cluzon Gilles,,A,,f5d6c3f3e3f4f6d2g4d3e2b3c4c5b4a5e6h4h3h2g3c6c2c1a3g5a4d7a6e7h6e1f2b5f1b2b6g1a1h5h1a2b1g2d1a7g6g7g8h8b7f8f7c8a8c7b8d8e8h7,
Championnat de France,2014/01/01,62,Juigner Felix,,Avy Bernadette,,A,,f5d6c3f3e3d3c4c5e6b4d2f7f4g5g6g4d7c2b5a5f6c8h5c7e7c1e8g8f8d8h3h4g3h7e2f1d1e1f2g1c6b6b3a3a6a7a4g2a8g7h6h2b8b7h8b2a2h1b1a1,
Championnat de France,2014/01/01,63,Caplet Alain,,Juigner Felix,,A,,f5f6e6f4e3c5c4d6g4d3e7g3c6b4a4c3d2b5g6g5h4f3a5h6h5h3f2h7g7e1f1g1g2e8f7d7c7h2d8f8c8b8c1e2d1c2h1h8g8b7b6b2a1b3a2a6a7a8b1a3,
Championnat de France,2014/01/01,64,Mollet Thierry,,Juigner Felix,,A,,f5f6e6f4g5e7f7c5e3f3e8d3f2g4c6e2d2g6h4c3c4d1e1f1h6c2g3h3h2d6b3b5b4d7c7b6a6d8c8a5a4g8f8b8b7a2b2a8g2g1a7c1b1a1h1h5g7a3h7h8,
Championnat de France,2014/01/01,65,Cluzon Gilles,,Benoit Serge,,A,,f5d6c4f4f6d3c5b5e3c6b4c3c2e6d2a4f3c1b3d1e1f1a5a6b2a2a3a1b1e2f2g5g6g4c7b6f7c8h3g3e7e8d8d7f8g8h4h6h5h2b7b8a8a7h8h7g7h1g2g1,
Championnat de France,2014/01/01,66,Benoit Serge,,Delgado Marie-Louis,,A,,f5d6c4d3c3f4e6b5c5f6e3d2c6b6e2f3g4h3g5h5h4e1f2g3c1c2g1f1d1b1b2a1a2a3b3a4b4g2h1h2g6h6a5g7f7f8e8e7g8h8h7d7b7b8a8c7a7a6c8d8,
Championnat de France,2014/01/01,67,Benoit Serge,,Caplet Alain,,A,,f5f4e3d6e6f6g4e2f7h4f3g3d7f8c6d8e8b6g6h6h5c8c4e7g5b4c7g7c5b5a6b7a5a4a8a7b8b3a3a2c3c2b2d3d2d1c1e1f1a1f2b1h3g2h2g1h1h8h7g8,
Championnat de France,2014/01/01,68,Benoit Serge,,Mollet Thierry,,A,,f5f4e3f6e6d6e7d3c7d7g3e2c4c5g6f7c3h6d2f3g4b5c2h3b4f2g5b3f1e1d1h5c1b7a3g2g1b2b1a4a2h2a5a1h1a6b6b8c6h4c8f8e8g8g7d8a7a8h7h8,
Championnat de France,2014/01/01,69,Avy Jean-Pierre,,Cluzon Gilles,,A,,f5d6c3f3f4d3c4b5c6e6e3b6b4g3f6g4c5g6a6e2f2d2g5c2b3h5f1d1b1a3a4a2a1b2c1e1h3h4c7a5d7e7e8f7f8c8h6g2d8g8h1h2g1g7b7b8h8h7a8a7,
Championnat de France,2014/01/01,70,Delgado Marie-Louis,,Avy Jean-Pierre,,A,,f5d6c3d3e3d2c4f3d1c5e6c6b5f4f6b6d7a5a4a3a6a7g3b4b3e2e1a2c2f2f1g4h5h3h4h6g5b1c1g1g2d8e8f8c7c8e7h2b7g6h7h8f7g8g7h1b2a1b8a8,
Championnat de France,2014/01/01,71,Cluzon Gilles,,Bruiant Jacky,,A,,f5f6c4e3f4c3e6c5d3e2f2g6f3d7g5d6e1h4h5h6c6b5d2c2b6a6a5a4b4a3e7e8f7f8g4h3g3d1f1h2c1b3c7b8g2b2g1b1a1a2a7b7a8d8c8g8h1h7h8g7,
Championnat de France,2014/01/01,72,Bruiant Jacky,,Delgado Marie-Louis,,A,,f5d6c3d3c2d2c4f4c6e3d1c5f6g5e6b4g6c7h5e1f1f3e2c1b1f2a4a5a6b5g1h6h7g4h4h3h2g3b8d7c8g2e7d8e8b6h1f8g8g7a3b3b7f7a7a8b2a1a2h8,
Championnat de France,2014/01/01,73,Cluzon Gilles,,Avy Bernadette,,A,,f5f6e6f4c3c4d3e7c5b4e3e2d2b5d6c6b6a7f3c1f1f2e1c2g3h3a6a5a4a3d1g1b3a2g4h5d7d8g7g6e8f8h6h7g5h4f7g8h8h2g2c7c8b8b7b1a1b2a8h1,
Championnat de France,2014/01/01,74,Cluzon Gilles,,Delgado Marie-Louis,,A,,f5d6c4f3f4f6c5c6e6e7d7c8c7b4d8e8f7b5b6f8e3a6c3b3a4a3a5d3g3h3g6h5g4h4h6g5h2g2c2c1h1d2d1e1f2e2b7a8b8a7g7h8g8h7f1g1b1a2a1b2,
Championnat de France,2014/01/01,75,Caplet Alain,,Cluzon Gilles,,A,,f5f4d3d6d7e3g4c5b5e6f6c6e2f3c4a4a5a6f2c3b4g3d2b3c2b6h3e8c7d8c8e7f7b8a3a2b7a7f8c1b2d1b1e1f1a8a1g1g2g8g7h7h8g6h6h1g5h5h4h2,
Championnat de France,2014/01/01,76,Mollet Thierry,,Cluzon Gilles,,A,,f5d6c5f4f3e3d3b4f6g5e6e7c4d7f7g6c6b6c7b5g4c3h4h5h6c2b3a4a6a5a3d2e1e2c1h3f2h7g7h8g3f1g1d1g2h1g8f8e8c8d8h2b8b7a7b2a2b1a8a1,
Championnat de France,2014/01/01,77,Delgado Marie-Louis,,Mollet Thierry,,A,,f5f6c4f4e6d3g3f3e3c5d2c1g6c3c2e2b5d6e7d7g4f7e8g5h5g8f8c6b4h3h4a4a5g7d8a6h8b3d1c7c8b6a3f2h7h6a7e1f1b2a1b1a2g2h1g1h2b7b8a8,
Championnat de Sučde,2014/01/01,1,Eklund Oskar,,Fronmark Marcus,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8f8e8b8d2g5f7g8e3e2f1b5f2b4g3c2b3e1d1a3a5a4a2b2g4b1b7h2a6h3b6c1a1g2g7a7a8h8g1h6h7h1h5h4,
Championnat de Sučde,2014/01/01,2,Fronmark Marcus,,Eklund Oskar,,A,,f5f6e6f4g5e7e3g6d6c4f7h5d7g4f3g3h6c7c5c6d3d8b3f8h4h3e8h7g7g2f2f1b4a3a4a5b5b7b6a6c8h8g8b8a8a7a2e2h1h2d2c1e1d1g1c3b2b1a1c2,
Championnat de Sučde,2014/01/01,3,Andersson Mathias,,Wettergren Niklas,,A,,f5d6c4g5c6c3d3d2g6c5b5e6e3f6b4c7c2a6d7a3c1f4f3f7e7e8h4f8g3g4h3e2d1f1e1b1c8d8g8h5h6f2b2h2h1a1b3h7a2a4h8g7g1g2b7b8a8b6a5a7,
Championnat de Sučde,2014/01/01,4,Fronmark Marcus,,Wettergren Niklas,,A,,f5d6c4g5f6f4f3d3e6e3g4c5c7d7f7e7c6b3h6b5c8g6d8h5h4f8b6e8e2b8h7e1d2c3b4a4a5a3b7f2g3c2a2a8b2a7a6a1d1f1g2h1g1h2h3h8g8g7b1c1,
Championnat de Sučde,2014/01/01,5,Eklund Oskar,,Andersson Mathias,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8b6b5e3b4a5d2a3a6f8e8b8a4f7a2b7f2f1h6g5g7d1c1h5e2b1h4e1g4h7h8g8g3c2b3h2h3g2h1a7a8g1b2a1,
Championnat de Sučde,2014/01/01,6,Wettergren Niklas,,Fronmark Marcus,,A,,f5d6c4d3c3f4f6f3e6e7c6b3e3d2e2b4c5c2b5g6d1g5g4c1g3h3f7f8e8d8b1e1f1f2g1a6h7h6h5h4h2c7b6a5c8b8g2b2a1d7a4h1a7h8g8g7a8b7a2a3,
Championnat de Sučde,2014/01/01,7,Andersson Mathias,,Eklund Oskar,,A,,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3c3d3b3b4c2d2f7c7d7h6b6c1a3d1b5c8f1h4e8a6e1f8g8a5a4a2g7b7a8g1d8h8h7b2a1b1b8a7h1h2g2,
Championnat de Sučde,2014/01/01,8,Fronmark Marcus,,Wettergren Niklas,,A,,f5d6c4g5c6c3d3d2g6c5e6c7b5f3e3f6f7e7b4f4b6b3c2a4e1e2d7c8e8a5a3f8a6d8f1b2f2d1g3c1g4a2g7a7a1b1a8h8b8h4g8h6h3b7h7h5g2h2h1g1,
Championnat de Thailande,2014/01/01,1,Intaranop Warawut,,Aunchulee Piyanat,,A,,f5d6c3d3c4f4f6f3g4g5e3h3e6g3g6f7h5h4h2c5h6e7e2d2d7b5b4c2c1d1e1a3a6a5b6b3c6b2e8f1f2b1a4c7a1a2c8g8g1d8f8g7h7h8b8a8h1b7g2a7,
Championnat de Thailande,2014/01/01,2,Aunchulee Piyanat,,Intaranop Warawut,,A,,f5d6c3d3c4f4f6b4f3e6e3f2d2g5g6g4h4h5h6g3f1c2h3d1c5c6b3e2a5f7f8a3e7d7d8c8c7e8b8h7h8g8g7a8a4b5b7h2b6g2a2b2a6a7a1b1c1e1h1g1,
Championnat des Pays-Bas,2014/01/01,1,Hobo Roel,,v/d Biggelaar Nicky,,A,,f5f6e6f4g5e7f7d6f3g6d8h5e3g4h3h4d3h2g3f8c7e8g8c5c4c2c6d7c3b6h7c8b8b5b4a3c1d2b3a2b7g2a4b2e1a5a6d1a1b1e2f2f1a8a7h6h1g1g7h8,
Championnat des Pays-Bas,2014/01/01,2,v/d Biggelaar Nicky,,Fransen Martin,,A,,f5d6c5f4d3e3g4g5e2c4f3e6f6h3e7f2c6e1g6f7h5h4h2b5d7c8d8f8e8c7c3h6h7g7g3d2c2b4c1d1f1g2h8g8b7a6a7a8b8b2b1a1a2b6b3g1h1a3a5a4,
Championnat des Pays-Bas,2014/01/01,3,v/d Biggelaar Nicky,,de Graaf Jan C.,,A,,f5d6c3d3c4f4e3f3e6f6g4g3g5h5h4h3g6h6c7c5c6d2e2c2d1c1f2d7e1g1b1b6f7b5e7b3b2g8g7d8a3e8h7h8b4a4f1a2h1a1h2g2c8b8f8b7a8a7a6a5,
Championnat des Pays-Bas,2014/01/01,4,v/d Biggelaar Nicky,,Schotte Tom,,A,,f5f6e6f4g5e7e3f3c5d3g4g3g6c3c4d6f7b6b5c6d8a4f2h5h6h3e2d7h4h7c8f8c7d2e8b8c2g8b3h2b7b1c1a8a1a2a3b2b4e1d1a5f1g1h1g2h8g7a6a7,
Championnat des Pays-Bas,2014/01/01,5,van den Berg Erwin,,Hobo Roel,,A,,f5d6c5f4e3c6d3f6e6d7e7c3c4c7d8c8b8e8f8f7g8b5b4d2a6b6c2f3e1a5a4b7g5g3g4f2e2d1a8a7c1f1g1h4h5h6h2g6g7h3g2h1b1b2a2a1a3b3h7h8,
Championnat des Pays-Bas,2014/01/01,6,Hobo Roel,,Aubroeck Patrick,,A,,f5d6c5f4e3c6d3f6e6c3c4d7c7b6d8b5b4f2f7f3b3e7a6f8a5d2e1e8g4c2d1c8e2a4a3f1g3c1g5g6b7a8g7h8g8g1b2h7h6h5h3h4b8a7g2a1b1a2h1h2,
Championnat des Pays-Bas,2014/01/01,7,Fransen Martin,,Hobo Roel,,A,,f5d6c3d3c4f4e3f3g4f6g5h3h4g3h2h6f2e2f1c5b6d1d2c1c2b5a6b4a5a3e6b3a4a7d7f7c6g6g2e1b1h5b2c7c8e8d8e7b7h1g1b8f8a8h7g7g8a1a2h8,
Championnat des Pays-Bas,2014/01/01,8,Helmes Sido,,Hobo Roel,,A,,f5d6c3d3c4f4f6f3e6e7c6g6g5h6d8c5b4b5e3f7a4a6g4h5h4c7a5a3b6h3f2e8g3e2f8c2e1d2d1h2g2a7b2b3a2a1b1g8h8h1h7g1g7f1d7b8c8c1a8b7,
Championnat des Pays-Bas,2014/01/01,9,Hobo Roel,,Sneek Marcel,,A,,f5d6c5f4e3c6d3f3e6f7g4c4g3g5h6c3g6d2b4b3f6b5e7h4c1e1c2e2f2h3h5f8h2g7a3f1d1d7a4a5a6b6a7b1h8b2g2h7c8b7d8e8a1a2a8c7b8h1g1g8,
Championnat des Pays-Bas,2014/01/01,10,Hobo Roel,,Ilbrink Jarl,,A,,f5d6c5f4e3c4e6c6d3f3g4g5f6h5d7d2e2c7b4d8b5a5e7e8f7a4b6c2f8g8c1g6g3f1e1h2c3f2a6b3a3b7c8a8h8b8h7h6h3h4h1d1g7b1g2g1a1b2a2a7,
Championnat des Pays-Bas,2014/01/01,11,van den Berg Erwin,,Fransen Martin,,A,,f5f6e6f4e3d6g5f3e7g6g4f2f7h3h5e8h4g3d8c8d7c6h2f8c5b4f1c4c7b6b5h6h7a5b7d3c2e2d1e1a3a4a7a2g2b1d2c3b3a6a8b8g7c1a1b2g8h8h1g1,
Championnat des Pays-Bas,2014/01/01,12,van den Berg Erwin,,Ilbrink Jarl,,A,,f5f6e6f4e3c5g5d3d6g4c4f3c3b5b3b4c6d2a5a3a4a6b6h5g3f7h4h3e7d8g6d7h6h7e8c7f8g8c2d1f2e2f1e1c1b2b1a2a1a7b7c8a8b8h8g7g1g2h2h1,
Championnat des Pays-Bas,2014/01/01,13,Geurts Alfons,,van den Berg Erwin,,A,,f5d6c3d3e3f3c5c4b3b4g3d2c1e1c7f4a3a5b5b6c2a6e2a4a7c6g4f1d7f2b2d1g1h4h3h2g5a1g2a2b1h1h6h5a8h7b7c8b8d8e8h8e6f8e7g6f6f7,
Championnat des Pays-Bas,2014/01/01,14,Sneek Marcel,,Aubroeck Patrick,,A,,f5d6c3d3c4f4c5b5e3c6b3b4g3e6f6g5d7f3f7c7g6d8h5g4h4f2d2c2e2a3f1d1e7h3b1e8b6c1e1f8c8b8g7h8g8h7h6a7a6a4a8b7a2a1b2g2h1g1h2a5,
Championnat des Pays-Bas,2014/01/01,15,Schotte Tom,,Aubroeck Patrick,,A,,f5d6c3d3c4b5b4f4c5b3a3c6c2a4b6a6e7e2d2e3b2d7g4f3d8e6f6f8f7g3g5f2e1a1a2h4h5h6g6h7h2c8b8g8c7b1c1d1g2f1h3h1a7a8a5e8g1b7g7h8,
Championnat des Pays-Bas,2014/01/01,16,Ilbrink Jarl,,Aubroeck Patrick,,A,,f5d6c3d3c4b5c6e6c5b6e3b4a6a4e7f6d7c2a3a5c7f7b3g4c1d2g5f2d1e2f4e1f1f3h4f8e8g3g6c8g8d8b8h3h5g2b7a8a7h8h1h2g1g7b2a1a2b1h7h6,
Championnat des Pays-Bas,2014/01/01,17,Fransen Martin,,de Graaf Jan C.,,A,,f5d6c4g5c6b6g6c5f6f4e6f7b5d7c7d8a6e3d3g4c8b3e7f3e2c2d2f1e1c3b4c1d1a4a5f2a3b2e8f8g8h6h4h3g3h5g2b7a8b8g1h8h7g7a7h1h2a1a2b1,
Championnat des Pays-Bas,2014/01/01,18,Helmes Sido,,Fransen Martin,,A,,f5d6c3d3c4f4f6g5e6c5f3f7e3e7b6g4c6g3h3f2h4h5h6e2d1e1c7c1e8d8g6f8d2c2g1f1b1d7c8b8b7a8a7a6a5b5b3a4g7h8b4a3g8h7g2h2a2h1a1b2,
Championnat des Pays-Bas,2014/01/01,19,Fransen Martin,,Schotte Tom,,A,,f5f6e6f4g6c5f3g4e3g5h3h4h6h5d6f7e7d3c6c4d7e2g3d2e1f1g1e8b4f2g2a4b3c2a2d8d1b6c1c3f8g8b2a3a5b5g7h1h2b1a1h7h8c8c7b8b7a8a7a6,
Championnat des Pays-Bas,2014/01/01,20,Fransen Martin,,Geurts Alfons,,A,,f5d6c5f4e3c4e6f6c3d3f3b3b4a3d2c1c2d1f2e2f1g3h4e1b1h2a5b5c6d7a6b6c7b8e7f7g6g4g5h6g7h8h7a7a8h5a4a2c8b7a1b2d8f8h3g2e8h1g1g8,
Championnat des Pays-Bas,2014/01/01,21,de Graaf Jan C.,,Helmes Sido,,A,,f5f6e6f4e3c5g5d3d6f7g6e7f8h6h5h4g4h3d8e2g3h7d7e8c6h2g7f3f2e1f1g1b4h8g8c7c8a3c3b6b5c4d2a6a4a5b2a1d1c1g2h1a7a8b3b8b7a2c2b1,
Championnat des Pays-Bas,2014/01/01,22,de Graaf Jan C.,,Sneek Marcel,,A,,f5f6e6f4g6c6c5b6g5f7g4e7d6c4d7e8c8c7g8h3f3g3e3f2h4h6h2f8d8g7b5a6a4b4h8b7b3d3f1e1d1h5h7g2c2d2a8b8a7a2a5b2a3a1b1c3c1e2g1h1,
Championnat des Pays-Bas,2014/01/01,23,de Graaf Jan C.,,Geurts Alfons,,A,,f5f6e6f4e3d3f3c5g5g4f7g6d6f8c6c4e7f2h3h5h6e8d7d8h4b6c3b3c8c7g8g7h7g3g2b4b5h2h1g1f1e2d1e1h8c1d2c2b1b8b7a8a7a2a3a4a5a6b2a1,
